"","cal_dt","cluster","sess"
"930","2016-01-14","2",509489
"931","2016-02-28","2",736775
"932","2016-05-06","2",448479
"933","2016-04-26","2",541644
"934","2016-08-11","2",403539
"935","2016-06-05","2",670211
"936","2016-08-07","2",477401
"937","2016-06-28","2",469423
"938","2016-02-13","2",558327
"939","2016-04-07","2",514438
"940","2016-05-10","2",508731
"941","2016-07-31","2",559434
"942","2016-02-17","2",519470
"943","2016-03-09","2",524776
"944","2016-05-29","2",661182
"945","2016-01-22","2",496272
"946","2016-03-20","2",689312
"947","2016-09-10","2",419304
"948","2016-01-18","2",557613
"949","2016-04-19","2",503568
"950","2016-07-27","2",429755
"951","2016-02-21","2",726043
"952","2016-08-30","2",430536
"953","2016-06-13","2",529724
"954","2016-05-14","2",475393
"955","2016-03-05","2",577971
"956","2016-07-12","2",482388
"957","2016-07-01","2",415008
"958","2016-05-18","2",463329
"959","2016-08-19","2",391562
"960","2016-03-01","2",528792
"961","2016-10-13","2",427093
"962","2016-02-25","2",521981
"963","2016-09-18","2",647958
"964","2016-06-17","2",462079
"965","2016-02-02","2",511583
"966","2016-01-11","2",572021
"967","2016-07-16","2",398433
"968","2016-02-10","2",526379
"969","2016-05-03","2",514738
"970","2016-01-07","2",577199
"971","2016-08-15","2",427961
"972","2016-04-15","2",489885
"973","2016-01-03","2",654205
"974","2016-05-22","2",561611
"975","2016-03-24","2",457985
"976","2016-07-20","2",431155
"977","2016-07-24","2",565894
"978","2016-09-14","2",429826
"979","2016-04-23","2",566213
"980","2016-06-21","2",470243
"981","2016-03-16","2",520581
"982","2016-08-23","2",409645
"983","2016-10-21","2",59304
"984","2016-09-07","2",437148
"985","2016-04-12","2",511236
"986","2016-07-09","2",407890
"987","2016-02-29","2",565363
"988","2016-06-02","2",484035
"989","2016-04-08","2",482232
"990","2016-08-08","2",428741
"991","2016-09-03","2",400564
"992","2016-04-04","2",544024
"993","2016-10-17","2",465832
"994","2016-09-22","2",437269
"995","2016-04-27","2",529936
"996","2016-10-02","2",554227
"997","2016-09-30","2",426628
"998","2016-04-16","2",559207
"999","2016-08-12","2",401866
"1000","2016-05-30","2",528774
"1001","2016-03-28","2",639190
"1002","2016-02-06","2",519464
"1003","2016-06-10","2",428833
"1004","2016-06-29","2",464126
"1005","2016-07-05","2",465445
"1006","2016-06-14","2",511625
"1007","2016-07-28","2",432064
"1008","2016-02-14","2",724510
"1009","2016-05-11","2",480206
"1010","2016-10-06","2",478116
"1011","2016-10-10","2",481085
"1012","2016-03-13","2",709281
"1013","2016-01-26","2",526970
"1014","2016-09-11","2",548673
"1015","2016-08-27","2",377494
"1016","2016-06-06","2",498513
"1017","2016-05-07","2",429582
"1018","2016-06-25","2",468899
"1019","2016-05-26","2",487220
"1020","2016-05-15","2",575078
"1021","2016-01-30","2",555182
"1022","2016-09-26","2",505249
"1023","2016-08-04","2",419796
"1024","2016-08-31","2",422153
"1025","2016-01-23","2",566744
"1026","2016-09-15","2",430524
"1027","2016-10-18","2",459218
"1028","2016-03-17","2",484307
"1029","2016-05-19","2",478804
"1030","2016-01-04","2",609905
"1031","2016-02-03","2",499837
"1032","2016-07-13","2",476915
"1033","2016-03-21","2",553922
"1034","2016-01-15","2",522384
"1035","2016-06-22","2",444130
"1036","2016-02-22","2",548559
"1037","2016-07-17","2",536291
"1038","2016-08-16","2",407809
"1039","2016-10-14","2",415860
"1040","2016-01-31","2",729002
"1041","2016-09-19","2",495966
"1042","2016-01-19","2",533359
"1043","2016-06-18","2",483237
"1044","2016-04-24","2",716463
"1045","2016-07-02","2",467313
"1046","2016-10-07","2",463207
"1047","2016-03-02","2",537658
"1048","2016-03-10","2",495766
"1049","2016-01-27","2",521281
"1050","2016-07-21","2",436272
"1051","2016-08-05","2",416943
"1052","2016-04-09","2",533129
"1053","2016-08-09","2",444077
"1054","2016-06-30","2",460873
"1055","2016-03-25","2",603840
"1056","2016-02-11","2",506109
"1057","2016-09-08","2",423175
"1058","2016-03-14","2",543067
"1059","2016-05-31","2",496034
"1060","2016-07-06","2",457264
"1061","2016-08-20","2",423390
"1062","2016-10-03","2",626167
"1063","2016-08-01","2",448771
"1064","2016-03-29","2",549456
"1065","2016-01-08","2",551028
"1066","2016-02-18","2",498371
"1067","2016-08-24","2",399034
"1068","2016-05-23","2",535960
"1069","2016-06-11","2",508607
"1070","2016-07-25","2",466401
"1071","2016-09-23","2",423204
"1072","2016-02-07","2",684052
"1073","2016-09-04","2",578190
"1074","2016-04-20","2",488775
"1075","2016-09-27","2",501596
"1076","2016-01-12","2",541822
"1077","2016-04-28","2",505057
"1078","2016-04-01","2",519934
"1079","2016-05-08","2",568406
"1080","2016-08-13","2",362040
"1081","2016-03-06","2",742413
"1082","2016-06-03","2",468145
"1083","2016-06-07","2",479577
"1084","2016-02-26","2",490008
"1085","2016-05-04","2",433425
"1086","2016-01-20","2",520487
"1087","2016-04-05","2",532587
"1088","2016-07-10","2",532498
"1089","2016-02-15","2",554172
"1090","2016-02-08","2",558242
"1091","2016-05-27","2",449189
"1092","2016-05-12","2",485975
"1093","2016-01-16","2",590199
"1094","2016-01-01","2",440452
"1095","2016-03-22","2",507828
"1096","2016-07-29","2",401520
"1097","2016-04-13","2",527877
"1098","2016-02-19","2",500707
"1099","2016-04-17","2",731876
"1100","2016-10-19","2",455519
"1101","2016-04-21","2",470699
"1102","2016-02-23","2",551003
"1103","2016-10-11","2",454782
"1104","2016-03-03","2",514855
"1105","2016-07-03","2",595112
"1106","2016-06-19","2",643463
"1107","2016-06-26","2",583809
"1108","2016-06-23","2",425365
"1109","2016-07-14","2",447140
"1110","2016-08-17","2",408655
"1111","2016-08-28","2",493528
"1112","2016-05-20","2",426466
"1113","2016-01-05","2",565215
"1114","2016-06-15","2",493395
"1115","2016-09-12","2",463057
"1116","2016-09-16","2",423664
"1117","2016-08-21","2",521695
"1118","2016-01-24","2",721978
"1119","2016-05-01","2",679347
"1120","2016-04-02","2",513152
"1121","2016-09-20","2",472247
"1122","2016-05-24","2",504979
"1123","2016-06-12","2",676596
"1124","2016-04-10","2",656473
"1125","2016-03-18","2",462853
"1126","2016-04-06","2",515187
"1127","2016-03-30","2",557665
"1128","2016-01-09","2",588406
"1129","2016-03-11","2",488249
"1130","2016-09-01","2",405391
"1131","2016-05-05","2",496824
"1132","2016-06-08","2",504768
"1133","2016-04-25","2",563729
"1134","2016-05-16","2",648528
"1135","2016-03-26","2",467006
"1136","2016-01-13","2",535045
"1137","2016-02-04","2",498640
"1138","2016-10-15","2",437300
"1139","2016-01-28","2",515807
"1140","2016-02-12","2",490731
"1141","2016-02-27","2",531493
"1142","2016-04-29","2",466399
"1143","2016-03-15","2",537300
"1144","2016-07-07","2",411704
"1145","2016-07-18","2",468135
"1146","2016-06-04","2",503178
"1147","2016-03-07","2",557380
"1148","2016-08-25","2",386083
"1149","2016-06-27","2",488480
"1150","2016-08-29","2",447564
"1151","2016-09-24","2",429974
"1152","2016-03-19","2",536597
"1153","2016-08-02","2",457447
"1154","2016-07-22","2",402269
"1155","2016-09-09","2",407317
"1156","2016-05-28","2",470370
"1157","2016-10-08","2",510467
"1158","2016-08-06","2",395672
"1159","2016-10-04","2",491529
"1160","2016-07-30","2",391462
"1161","2016-05-09","2",496632
"1162","2016-09-28","2",467748
"1163","2016-07-26","2",444470
"1164","2016-05-21","2",420565
"1165","2016-04-14","2",493684
"1166","2016-06-20","2",493501
"1167","2016-09-13","2",434509
"1168","2016-10-12","2",439660
"1169","2016-07-15","2",413673
"1170","2016-08-18","2",411977
"1171","2016-05-13","2",462700
"1172","2016-05-17","2",486392
"1173","2016-09-05","2",478471
"1174","2016-07-11","2",485197
"1175","2016-08-10","2",427935
"1176","2016-02-20","2",575014
"1177","2016-08-14","2",463822
"1178","2016-07-19","2",443061
"1179","2016-04-18","2",555811
"1180","2016-06-16","2",475389
"1181","2016-02-18","12",441032
"1182","2016-02-19","12",443647
"1183","2016-01-31","12",622430
"1184","2016-02-11","12",450434
"1185","2016-02-15","12",492570
"1186","2016-02-07","12",575768
"1187","2016-05-07","12",374989
"1188","2016-01-11","12",504996
"1189","2016-05-30","12",469058
"1190","2016-04-16","12",474249
"1191","2016-01-15","12",462502
"1192","2016-06-10","12",373534
"1193","2016-04-05","12",474818
"1194","2016-06-18","12",418540
"1195","2016-01-23","12",492709
"1196","2016-05-19","12",411546
"1197","2016-07-13","12",401798
"1198","2016-03-02","12",469825
"1199","2016-05-04","12",378257
"1200","2016-05-15","12",501266
"1201","2016-04-01","12",451874
"1202","2016-01-27","12",463948
"1203","2016-05-08","12",481057
"1204","2016-04-24","12",611622
"1205","2016-07-29","12",347629
"1206","2016-02-26","12",436521
"1207","2016-06-03","12",408329
"1208","2016-04-28","12",439911
"1209","2016-01-16","12",514137
"1210","2016-04-09","12",442689
"1211","2016-01-12","12",481371
"1212","2016-03-14","12",474465
"1213","2016-04-17","12",609542
"1214","2016-05-16","12",555242
"1215","2016-06-04","12",421714
"1216","2016-05-20","12",390368
"1217","2016-02-08","12",504281
"1218","2016-04-21","12",410957
"1219","2016-01-01","12",385156
"1220","2016-02-27","12",463941
"1221","2016-04-06","12",446506
"1222","2016-05-05","12",421102
"1223","2016-02-23","12",481482
"1224","2016-01-28","12",454549
"1225","2016-01-17","12",633840
"1226","2016-01-24","12",626265
"1227","2016-05-24","12",438064
"1228","2016-03-03","12",460634
"1229","2016-01-09","12",504498
"1230","2016-06-08","12",429554
"1231","2016-05-17","12",431303
"1232","2016-04-29","12",415684
"1233","2016-04-10","12",542857
"1234","2016-04-18","12",468706
"1235","2016-04-25","12",494546
"1236","2016-02-28","12",631972
"1237","2016-02-16","12",462457
"1238","2016-01-21","12",450770
"1239","2016-02-01","12",486986
"1240","2016-03-26","12",406438
"1241","2016-01-02","12",490813
"1242","2016-01-13","12",474950
"1243","2016-03-19","12",463468
"1244","2016-05-09","12",435937
"1245","2016-02-12","12",436111
"1246","2016-01-25","12",487348
"1247","2016-02-20","12",502579
"1248","2016-05-02","12",444687
"1249","2016-02-05","12",429080
"1250","2016-03-27","12",499870
"1251","2016-02-24","12",468743
"1252","2016-04-26","12",469284
"1253","2016-05-06","12",389949
"1254","2016-05-21","12",383463
"1255","2016-07-15","12",348055
"1256","2016-01-29","12",435267
"1257","2016-06-05","12",538894
"1258","2016-01-10","12",633173
"1259","2016-06-20","12",431504
"1260","2016-03-31","12",473485
"1261","2016-02-13","12",491934
"1262","2016-01-14","12",456214
"1263","2016-05-10","12",449193
"1264","2016-06-17","12",401538
"1265","2016-03-12","12",464359
"1266","2016-04-11","12",448970
"1267","2016-05-18","12",419377
"1268","2016-05-14","12",404248
"1269","2016-04-15","12",425877
"1270","2016-03-20","12",597952
"1271","2016-01-18","12",495510
"1272","2016-02-21","12",631437
"1273","2016-05-22","12",503874
"1274","2016-04-23","12",494389
"1275","2016-05-03","12",455785
"1276","2016-03-05","12",498308
"1277","2016-01-22","12",447104
"1278","2016-02-29","12",493120
"1279","2016-04-27","12",468379
"1280","2016-01-03","12",578858
"1281","2016-03-01","12",462448
"1282","2016-01-26","12",469402
"1283","2016-02-25","12",451456
"1284","2016-04-04","12",485815
"1285","2016-03-13","12",596417
"1286","2016-01-04","12",519639
"1287","2016-03-21","12",484814
"1288","2016-03-25","12",517961
"1289","2016-02-03","12",441166
"1290","2016-06-11","12",407565
"1291","2016-04-02","12",435717
"1292","2016-03-22","12",441874
"1293","2016-01-05","12",497513
"1294","2016-03-30","12",489753
"1295","2016-06-12","12",556281
"1296","2016-03-15","12",465480
"1297","2016-04-30","12",426681
"1298","2016-03-16","12",458244
"1299","2016-03-08","12",465986
"1300","2016-02-09","12",494994
"1301","2016-02-17","12",459465
"1302","2016-04-03","12",547398
"1303","2016-02-06","12",447261
"1304","2016-04-08","12",411181
"1305","2016-06-21","12",409040
"1306","2016-02-10","12",470545
"1307","2016-03-09","12",459074
"1308","2016-06-29","12",401991
"1309","2016-01-19","12",472706
"1310","2016-07-09","12",353014
"1311","2016-03-17","12",422781
"1312","2016-04-12","12",450277
"1313","2016-02-14","12",612801
"1314","2016-05-26","12",420028
"1315","2016-05-11","12",418624
"1316","2016-06-14","12",440914
"1317","2016-01-08","12",466208
"1318","2016-03-06","12",637899
"1319","2016-02-22","12",492167
"1320","2016-04-20","12",432237
"1321","2016-06-26","12",486681
"1322","2016-05-23","12",465944
"1323","2016-05-27","12",394573
"1324","2016-03-18","12",409445
"1325","2016-06-22","12",393757
"1326","2016-03-29","12",477048
"1327","2016-06-30","12",393227
"1328","2016-06-07","12",416000
"1329","2016-05-31","12",434556
"1330","2016-07-10","12",450555
"1331","2016-03-10","12",440897
"1332","2016-07-18","12",391364
"1333","2016-05-12","12",426683
"1334","2016-04-13","12",457030
"1335","2016-07-14","12",379828
"1336","2016-06-23","12",370708
"1337","2016-06-19","12",540582
"1338","2016-06-15","12",430352
"1339","2016-05-01","12",557747
"1340","2016-01-20","12",468983
"1341","2016-06-27","12",429160
"1342","2016-03-07","12",494587
"1343","2016-07-07","12",359117
"1344","2016-05-28","12",401417
"1345","2016-03-11","12",435123
"1346","2016-06-16","12",401750
"1347","2016-04-07","12",445548
"1348","2016-04-14","12",422256
"1349","2016-07-11","12",416381
"1350","2016-01-06","12",518181
"1351","2016-06-01","12",435984
"1352","2016-07-19","12",371719
"1353","2016-04-22","12",412947
"1354","2016-07-04","12",418532
"1355","2016-07-08","12",353271
"1356","2016-06-28","12",413965
"1357","2016-05-25","12",378415
"1358","2016-03-04","12",448535
"1359","2016-05-29","12",542990
"1360","2016-06-24","12",356353
"1361","2016-04-19","12",446743
"1362","2016-07-23","12",356546
"1363","2016-02-02","12",452628
"1364","2016-07-20","12",362703
"1365","2016-07-28","12",367387
"1366","2016-06-02","12",417975
"1367","2016-01-30","12",490732
"1368","2016-01-07","12",490845
"1369","2016-02-04","12",442759
"1370","2016-05-13","12",406451
"1371","2016-03-23","12",432560
"1372","2016-06-06","12",429715
"1373","2016-07-05","12",407084
"1374","2016-07-01","12",363935
"1375","2016-03-28","12",555862
"1376","2016-09-30","12",369449
"1377","2016-10-10","12",407602
"1378","2016-08-31","12",367611
"1379","2016-09-11","12",445438
"1380","2016-07-17","12",451366
"1381","2016-08-16","12",357341
"1382","2016-09-15","12",364072
"1383","2016-10-18","12",384340
"1384","2016-10-14","12",354224
"1385","2016-08-12","12",351646
"1386","2016-09-19","12",408735
"1387","2016-08-20","12",377733
"1388","2016-07-06","12",397613
"1389","2016-07-21","12",370700
"1390","2016-08-05","12",345371
"1391","2016-09-04","12",491346
"1392","2016-08-01","12",384188
"1393","2016-07-02","12",391137
"1394","2016-09-08","12",358102
"1395","2016-09-27","12",418995
"1396","2016-10-03","12",518515
"1397","2016-07-25","12",387906
"1398","2016-08-09","12",376822
"1399","2016-09-23","12",357322
"1400","2016-08-24","12",353739
"1401","2016-09-16","12",359952
"1402","2016-08-28","12",430305
"1403","2016-10-19","12",389605
"1404","2016-10-07","12",392108
"1405","2016-10-15","12",367024
"1406","2016-08-13","12",316383
"1407","2016-09-20","12",397779
"1408","2016-08-17","12",352728
"1409","2016-07-26","12",374898
"1410","2016-09-05","12",399281
"1411","2016-09-28","12",395490
"1412","2016-09-12","12",388532
"1413","2016-09-24","12",358990
"1414","2016-08-21","12",457752
"1415","2016-10-11","12",388619
"1416","2016-08-06","12",335867
"1417","2016-07-22","12",339946
"1418","2016-09-01","12",353458
"1419","2016-08-02","12",403434
"1420","2016-07-03","12",509705
"1421","2016-08-29","12",386875
"1422","2016-08-10","12",374262
"1423","2016-08-25","12",346070
"1424","2016-10-04","12",412128
